FeatureID,Name,Formula,Annotation_level,use_Sirius_class,molecularFormula,adduct,precursorFormula,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#all classifications
FT_1.385_209.08175,no name,C11H14O4,L3.1,yes,C11H14O4,[M - H]-,C11H14O4,Polyketides,0.43707841634750366,Aromatic polyketides,0.5150884985923767,Simple aromatic polyketides,0.7059621810913086,Anisoles,0.6903829574584961,NA,NA,Anisoles,0.6903829574584961,Phenol ethers,0.7144748568534851,Benzenoids,0.9951985478401184,Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Ethers; Primary alcohols; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
FT_1.385_401.19722,no name,C23H30O6,L3.1,yes,C23H30O6,[M - H]-,C23H30O6,Polyketides,0.6393117904663086,Coumarins,0.4702518880367279,Zearalenones,0.46163949370384216,Zearalenones,0.6132122278213501,NA,NA,Zearalenones,0.6132122278213501,Macrolides and analogues,0.261735200881958,Phenylpropanoids and polyketides,0.8457621335983276,Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Zearalenones; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
FT_1.386_285.11333,no name,C17H18O4,L3.1,yes,C17H18O4,[M - H]-,C17H18O4,Shikimates and Phenylpropanoids,0.8285096287727356,Flavonoids,0.4562584459781647,Monomeric stilbenes,0.5317304134368896,1-benzopyrans,0.5636928081512451,NA,NA,1-benzopyrans,0.5636928081512451,Benzopyrans,0.5616219639778137,Organoheterocyclic compounds,0.4456700384616852,Organic compounds; Benzopyrans; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_1.389_473.29108,no name,C28H42O6,L3.1,yes,C28H42O6,[M - H]-,C28H42O6,Terpenoids,0.6102879643440247,Meroterpenoids,0.5516703724861145,Tetraketide meroterpenoids,0.4057959020137787,Long-chain fatty alcohols,0.5493726134300232,Long-chain fatty alcohols,0.5493726134300232,Fatty alcohols,0.47546932101249695,Fatty Acyls,0.5470553040504456,Lipids and lipid-like molecules,0.8011324405670166,Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Phenols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_1.393_249.11310,no name,C14H18O4,L3.1,yes,C14H18O4,[M - H]-,C14H18O4,Shikimates and Phenylpropanoids,0.5850114822387695,Coumarins,0.5105432271957397,Isocoumarins,0.545699417591095,Anisoles,0.640621542930603,NA,NA,Anisoles,0.640621542930603,Phenol ethers,0.6433917284011841,Benzenoids,0.999642014503479,Organic compounds; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_1.397_233.08536,no name,C10H18O4S,L3.1,yes,C10H18O4S,[M - H]-,C10H18O4S,Fatty acids,0.5668298602104187,Octadecanoids,0.6266213059425354,Jasmonic acids,0.813823938369751,Lipids and lipid-like molecules,0.6148915886878967,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,0.6148915886878967,Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfuric acid monoesters; Carbonyl compounds; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_1.400_181.08699,no name,C10H14O3,L3.1,yes,C10H14O3,[M - H]-,C10H14O3,Fatty acids,0.631746768951416,Octadecanoids,0.7851665019989014,Jasmonic acids,0.8844161033630371,Jasmonic acids,0.5835360288619995,Jasmonic acids,0.5835360288619995,Lineolic acids and derivatives,0.4542810320854187,Fatty Acyls,0.34196919202804565,Lipids and lipid-like molecules,0.5951260328292847,Organic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Jasmonic acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_1.406_481.18639,no name,C27H30O8,L3.1,yes,C27H30O8,[M - H]-,C27H30O8,Polyketides,0.6426657438278198,Aromatic polyketides,0.5194615125656128,Tetraketide meroterpenoids,0.2682059705257416,Hydroxybenzaldehydes,0.6504029035568237,Aldehydes,0.3402000367641449,Carbonyl compounds,0.8429667353630066,Organooxygen compounds,0.999992609024048,Organic oxygen compounds,0.9999690055847168,Organic compounds; Organoheterocyclic compounds; Ketones; Alcohols and polyols; Phenols; Resorcinols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Cresols; Benzenediols; Benzaldehydes; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl-aldehydes; Vinylogous acids; Organic oxides; Hydroxybenzaldehydes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_1.407_281.06671,no name,C13H14O7,L3.1,yes,C13H14O7,[M - H]-,C13H14O7,Shikimates and Phenylpropanoids,0.658034086227417,Phenolic acids (C6-C1),0.4560379385948181,Isocoumarins,0.5724579095840454,p-Hydroxybenzoic acid alkyl esters,0.5858222842216492,Benzoic acid esters,0.5084648728370667,Benzoic acids and derivatives,0.8320515155792236,Benzene and substituted derivatives,0.940805971622467,Benzenoids,0.9922509789466858,Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Benzoic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; 2-benzopyrans; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities
FT_1.407_297.07691,no name,C17H14O5,L3.1,yes,C17H14O5,[M - H]-,C17H14O5,Shikimates and Phenylpropanoids,0.6634167432785034,Isoflavonoids,0.6277813911437988,Pterocarpan,0.46789371967315674,Isoflavans,0.6003546714782715,NA,NA,Isoflavans,0.6003546714782715,Isoflavonoids,0.5234597325325012,Phenylpropanoids and polyketides,0.6627949476242065,Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Benzenediols; Isoflavans; Benzenoids; Isoflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
FT_1.407_413.19720,no name,C24H30O6,L3.1,yes,C24H30O6,[M - H]-,C24H30O6,Shikimates and Phenylpropanoids,0.581468403339386,Diphenyl ethers (DPEs),0.6180224418640137,Fungal DPEs,0.6770449280738831,Anisoles,0.7420830726623535,NA,NA,Anisoles,0.7420830726623535,Phenol ethers,0.7861108779907227,Benzenoids,0.9965986609458924,Organic compounds; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
FT_1.407_481.11420,no name,C25H22O10,L3.1,yes,C25H22O10,[M - H]-,C25H22O10,Polyketides,0.6145194172859192,Aromatic polyketides,0.5414606332778931,Depsides,0.35815000534057617,Anisoles,0.539190948009491,NA,NA,Anisoles,0.539190948009491,Phenol ethers,0.5176775455474854,Benzenoids,0.9986149072647096,Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
FT_1.408_427.14016,no name,C23H24O8,L3.1,yes,C23H24O8,[M - H]-,C23H24O8,Polyketides,0.8696704506874084,Aromatic polyketides,0.7159079313278198,Depsidones,0.818691611289978,Depsides and depsidones,0.6466605067253113,NA,NA,NA,NA,Depsides and depsidones,0.6466605067253113,Phenylpropanoids and polyketides,0.6161697506904602,"Organic compounds; Organoheterocyclic compounds; Lactones; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Salicylic acid and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Depsides and depsidones; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Methoxybenzoic acids and derivatives; Benzenoids; Diarylethers; Dioxepines; 1,4-dioxepines; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities"
FT_1.409_385.16590,no name,C22H26O6,L3.1,yes,C22H26O6,[M - H]-,C22H26O6,Polyketides,0.5596420764923096,Diarylheptanoids,0.5381422638893127,Tetraketide meroterpenoids,0.42863306403160095,Anisoles,0.705315887928009,NA,NA,Anisoles,0.705315887928009,Phenol ethers,0.7137917280197144,Benzenoids,0.9838848114013672,Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
FT_1.413_429.22854,no name,C25H34O6,L3.1,yes,C25H34O6,[M - H]-,C25H34O6,Terpenoids,0.7167991399765015,Meroterpenoids,0.8270025849342346,Tetraketide meroterpenoids,0.880056619644165,Hydroxybenzaldehydes,0.7885218858718872,Aldehydes,0.8329104781150818,Carbonyl compounds,0.964369535446167,Organooxygen compounds,0.9999994039535522,Organic oxygen compounds,0.9999969005584716,Organic compounds; Lipids and lipid-like molecules; Aldehydes; Alkyl aryl ethers; Alcohols and polyols; Phenols; Resorcinols; Ethers; Prenol lipids; Organic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Cresols; Meta cresols; Benzenediols; Benzaldehydes; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl-aldehydes; Vinylogous acids; Organic oxides; Hydroxybenzaldehydes; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_1.414_343.15521,no name,C20H24O5,L3.1,yes,C20H24O5,[M - H]-,C20H24O5,Shikimates and Phenylpropanoids,0.8237811326980591,Lignans,0.887626588344574,Furanoid lignans,0.29155102372169495,Tetrahydrofuran lignans,0.6351475119590759,NA,NA,Tetrahydrofuran lignans,0.6351475119590759,Furanoid lignans,0.7901216745376587,"Lignans, neolignans and related compounds",0.8997598886489868,"Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organooxygen compounds; Lignans, neolignans and related compounds; Tetrahydrofuran lignans; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Furanoid lignans; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities"
FT_1.417_183.10271,no name,C10H16O3,L3.1,yes,C10H16O3,[M - H]-,C10H16O3,Terpenoids,0.49461162090301514,Aromatic polyketides,0.389899343252182,Simple aromatic polyketides,0.5309574007987976,1-hydroxy-2-unsubstituted benzenoids,0.801981508731842,NA,NA,1-hydroxy-2-unsubstituted benzenoids,0.801981508731842,Phenols,0.829931914806366,Benzenoids,0.9539384841918944,Organic compounds; Alcohols and polyols; Phenols; Organooxygen compounds; Secondary alcohols; Benzene and substituted derivatives; Benzenoids; Aromatic alcohols; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
FT_1.422_515.26523,no name,C29H40O8,L3.1,yes,C29H40O8,[M - H]-,C29H40O8,Terpenoids,0.6201250553131104,Meroterpenoids,0.6085306406021118,Tetraketide meroterpenoids,0.5582051277160645,Benzoic acids and derivatives,0.5611708760261536,NA,NA,Benzoic acids and derivatives,0.5611708760261536,Benzene and substituted derivatives,0.5830848217010498,Benzenoids,0.6761162877082825,Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_1.424_501.28601,no name,C29H42O7,L3.1,yes,C29H42O7,[M - H]-,C29H42O7,Polyketides,0.7795815467834473,Linear polyketides,0.47739100456237793,Open-chain polyketides,0.5930861234664917,Hydroxybenzoic acid derivatives,0.6229076981544495,Hydroxybenzoic acid derivatives,0.6229076981544495,Benzoic acids and derivatives,0.5216771364212036,Benzene and substituted derivatives,0.8269884586334229,Benzenoids,0.7444295883178711,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Hydroxybenzoic acid derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_1.428_405.22860,no name,C23H34O6,L3.1,yes,C23H34O6,[M - H]-,C23H34O6,Terpenoids,0.6548968553543091,Diterpenoids,0.605122447013855,Labdane diterpenoids,0.2011690139770508,Diterpenoids,0.6363862752914429,NA,NA,Diterpenoids,0.6363862752914429,Prenol lipids,0.540034830570221,Lipids and lipid-like molecules,0.7580776214599609,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Diterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_1.439_265.07184,no name,C13H14O6,L3.1,yes,C13H14O6,[M - H]-,C13H14O6,Polyketides,0.55191802978515625,Coumarins,0.38703471422195435,Isocoumarins,0.6493737697601318,2-benzopyrans,0.6833306550979614,NA,NA,2-benzopyrans,0.6833306550979614,Benzopyrans,0.6259201765060425,Organoheterocyclic compounds,0.6803048849105835,Organic compounds; Organoheterocyclic compounds; Lactones; Benzopyrans; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 2-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
FT_1.442_309.09816,no name,C15H18O7,L3.1,yes,C15H18O7,[M - H]-,C15H18O7,Shikimates and Phenylpropanoids,0.5837000608444214,Phenolic acids (C6-C1),0.3276718854904175,Simple phenolic acids,0.4134844243526459,Anisoles,0.662664532661438,NA,NA,Anisoles,0.662664532661438,Phenol ethers,0.7604612708091736,Benzenoids,0.9829675555229188,Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities
FT_1.443_267.12388,no name,C14H20O5,L3.1,yes,C14H20O5,[M - H]-,C14H20O5,Polyketides,0.5611169934272766,Chromanes,0.5609650015830994,Azaphilones,0.7449405193328857,Cyclohexenones,0.6162683367729187,Ketones,0.7943016886711121,Carbonyl compounds,0.92427825927734375,Organooxygen compounds,0.9999966621398926,Organic oxygen compounds,0.9999896287918092,Organic compounds; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities
FT_1.447_413.16100,no name,C23H26O7,L3.1,yes,C23H26O7,[M - H]-,C23H26O7,Polyketides,0.6577281355857849,Diarylheptanoids,0.5231850147247314,Depsidones,0.7489320635795593,Diarylheptanoids,0.63066864013671875,NA,NA,NA,NA,Diarylheptanoids,0.63066864013671875,Phenylpropanoids and polyketides,0.7751737833023071,Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Diarylethers; Diarylheptanoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
FT_1.453_441.11948,no name,C23H22O9,L3.1,yes,C23H22O9,[M - H]-,C23H22O9,Polyketides,0.7384716272354126,Aromatic polyketides,0.645251452922821,Depsidones,0.5688158869743347,Diarylethers,0.5763575434684753,Diarylethers,0.5763575434684753,Ethers,0.8160468935966492,Organooxygen compounds,0.99999237060546875,Organic oxygen compounds,0.9999393224716188,"Organic compounds; Organoheterocyclic compounds; Lactones; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Diarylethers; Dioxepines; 1,4-dioxepines; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities"
FT_1.463_401.19727,no name,C23H30O6,L3.1,yes,C23H30O6,[M - H]-,C23H30O6,Polyketides,0.5392465591430664,Diphenyl ethers (DPEs),0.5818508267402649,Linear diarylheptanoids,0.6936557292938232,Methoxyphenols,0.5137622356414795,NA,NA,Methoxyphenols,0.5137622356414795,Phenols,0.924662947654724,Benzenoids,0.9852295517921448,Organic compounds; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
FT_1.471_363.10885,no name,C18H20O8,L3.1,yes,C18H20O8,[M - H]-,C18H20O8,Shikimates and Phenylpropanoids,0.5959948301315308,Lignans,0.4311592280864715,Fungal DPEs,0.4698469638824463,Benzoic acids and derivatives,0.6220352649688721,NA,NA,Benzoic acids and derivatives,0.6220352649688721,Benzene and substituted derivatives,0.9759544730186462,Benzenoids,0.9976819753646852,Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Benzenediols; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Vinylogous acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
FT_1.475_233.04552,no name,C12H10O5,L3.1,yes,C12H10O5,[M - H]-,C12H10O5,Polyketides,0.603056788444519,Cyclic polyketides,0.49736160039901733,Phthalide derivatives,0.39275988936424255,Phenols,0.6358288526535034,NA,NA,NA,NA,Phenols,0.6358288526535034,Benzenoids,0.8454303741455078,Organic compounds; Organoheterocyclic compounds; Lactones; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_1.477_371.18639,no name,C22H28O5,L3.1,yes,C22H28O5,[M - H]-,C22H28O5,Terpenoids,0.4590858221054077,Diphenyl ethers (DPEs),0.42746657133102417,Fungal DPEs,0.3816240429878235,Benzoic acids,0.663068950176239,Benzoic acids,0.663068950176239,Benzoic acids and derivatives,0.5961888432502747,Benzene and substituted derivatives,0.7177398204803467,Benzenoids,0.9941583871841432,Organic compounds; Ketones; Alkyl aryl ethers; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Benzoic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
FT_1.486_305.10319,no name,C16H18O6,L3.1,yes,C16H18O6,[M - H]-,C16H18O6,Polyketides,0.699001669883728,Chromanes,0.5877076983451843,Phthalide derivatives,0.5554455518722534,Benzopyrans,0.6235406994819641,NA,NA,NA,NA,Benzopyrans,0.6235406994819641,Organoheterocyclic compounds,0.9812357425689696,Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
FT_1.486_443.09873,no name,C22H20O10,L3.1,yes,C22H20O10,[M - H]-,C22H20O10,Shikimates and Phenylpropanoids,0.7371975183486938,Phenylpropanoids (C6-C3),0.7232750058174133,Cinnamic acids and derivatives,0.7696018218994141,Coumaric acids and derivatives,0.8213369846343994,Coumaric acids and derivatives,0.8213369846343994,Hydroxycinnamic acids and derivatives,0.8864033222198486,Cinnamic acids and derivatives,0.8749419450759888,Phenylpropanoids and polyketides,0.9527953267097472,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities"
FT_1.487_253.07182,no name,C12H14O6,L3.1,yes,C12H14O6,[M - H]-,C12H14O6,Polyketides,0.7680251598358154,Chromanes,0.8950233459472656,Azaphilones,0.9889178276062012,Azaphilones,0.817550539970398,NA,NA,NA,NA,Azaphilones,0.817550539970398,Organoheterocyclic compounds,0.78878021240234375,Organic compounds; Organoheterocyclic compounds; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Secondary alcohols; Carbonyl compounds; Azaphilones; Cyclic ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities
