id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
229_HILIC_mgf_modified_matching_featureID_adduct_FT_1.262_351.21797	C20H32O5	[M - H]-	C20H32O5	Polyketides	0.5455686450004578	Aromatic polyketides	0.38344234228134155	Simple aromatic polyketides	0.2443215399980545	Hydroxy fatty acids	0.6413752436637878	Hydroxy fatty acids	0.6413752436637878	Fatty acids and conjugates	0.6619124412536621	Fatty Acyls	0.7287912964820862	Lipids and lipid-like molecules	0.7292169332504272	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.262_351.21797
230_HILIC_mgf_modified_matching_featureID_adduct_FT_1.254_437.16094	C25H26O7	[M - H]-	C25H26O7	Shikimates and Phenylpropanoids	0.6513916850090027	Isoflavonoids	0.379620224237442	Rotenoids	0.32915401458740234	2,2-dimethyl-1-benzopyrans	0.5050929188728333	2,2-dimethyl-1-benzopyrans	0.5050929188728333	1-benzopyrans	0.740731418132782	Benzopyrans	0.7510159611701965	Organoheterocyclic compounds	0.8925930261611938	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; 1-benzopyrans; 2,2-dimethyl-1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.254_437.16094
231_HILIC_mgf_modified_matching_featureID_adduct_FT_1.362_495.20089	C28H32O8	[M - H]-	C28H32O8	Shikimates and Phenylpropanoids	0.5408983826637268	Xanthones	0.39279812574386597	Tetraketide meroterpenoids	0.48761633038520813	Chromones	0.5172961354255676	Chromones	0.5172961354255676	1-benzopyrans	0.5748534798622131	Benzopyrans	0.5581234097480774	Organoheterocyclic compounds	0.7987973093986511	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Chromones; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Phenol ethers; Benzenoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.362_495.20089
232_HILIC_mgf_modified_matching_featureID_adduct_FT_1.378_487.27051	C28H40O7	[M - H]-	C28H40O7	Terpenoids	0.681250274181366	Meroterpenoids	0.8691371083259583	Tetraketide meroterpenoids	0.8362411856651306	Xanthenes	0.73335200548172	Dibenzopyrans	0.708286702632904	1-benzopyrans	0.5709505677223206	Benzopyrans	0.4980499744415283	Organoheterocyclic compounds	0.7527033686637878	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alkyl aryl ethers; Alcohols and polyols; Phenols; Xanthenes; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Benzenoids; Dibenzopyrans; 1-benzopyrans; Vinylogous acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.378_487.27051
233_HILIC_mgf_modified_matching_featureID_adduct_FT_11.478_245.11431	C10H18N2O5	[M - H]-	C10H18N2O5	Amino acids and Peptides	0.961794376373291	Small peptides	0.9881796836853027	Dipeptides	0.9998261332511902	Dipeptides	0.9997571110725403	Peptides	0.9972618818283081	Amino acids, peptides, and analogues	0.9999945163726807	Carboxylic acids and derivatives	0.9999996423721313	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	FT_11.478_245.11431
234_HILIC_mgf_modified_matching_featureID_adduct_FT_1.382_453.19203	C26H30O7	[M - H]-	C26H30O7	Polyketides	0.5983058214187622	Aromatic polyketides	0.37386706471443176	Tetraketide meroterpenoids	0.3432238698005676	1-benzopyrans	0.6440256237983704			1-benzopyrans	0.6440256237983704	Benzopyrans	0.6446443796157837	Organoheterocyclic compounds	0.8746366500854492	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Benzoic acids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.382_453.19203
235_HILIC_mgf_modified_matching_featureID_adduct_FT_1.470_337.09344	C16H18O8	[M - H]-	C16H18O8	Shikimates and Phenylpropanoids	0.4080789387226105	Sesquiterpenoids	0.3658926486968994	Cinnamic acids and derivatives	0.4370211660861969	Alpha hydroxy acids and derivatives	0.6423152089118958			Alpha hydroxy acids and derivatives	0.6423152089118958	Hydroxy acids and derivatives	0.5564414858818054	Organic acids and derivatives	0.9990636706352234	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Cyclic alcohols and derivatives; Alpha hydroxy acids and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.470_337.09344
236_HILIC_mgf_modified_matching_featureID_adduct_FT_1.393_371.15016	C21H24O6	[M - H]-	C21H24O6	Shikimates and Phenylpropanoids	0.6281271576881409	Diarylheptanoids	0.3774022161960602	Linear diarylheptanoids	0.47684869170188904	Tetrahydrofuran lignans	0.505810022354126			Tetrahydrofuran lignans	0.505810022354126	Furanoid lignans	0.6151459813117981	Lignans, neolignans and related compounds	0.5267035365104675	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Lignans, neolignans and related compounds; Tetrahydrofuran lignans; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Furanoid lignans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	FT_1.393_371.15016
237_HILIC_mgf_modified_matching_featureID_adduct_FT_1.680_265.07184	C13H14O6	[M - H]-	C13H14O6	Polyketides	0.614707350730896	Chromanes	0.7823947668075562	Azaphilones	0.9131492376327515	Ketones	0.5587756037712097	Ketones	0.5587756037712097	Carbonyl compounds	0.9006944894790649	Organooxygen compounds	0.9999984502792358	Organic oxygen compounds	0.9999889135360718	Organic compounds; Organoheterocyclic compounds; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.680_265.07184
238_HILIC_mgf_modified_matching_featureID_adduct_FT_1.671_363.14495	C19H24O7	[M - H]-	C19H24O7	Polyketides	0.7573654055595398	Cyclic polyketides	0.7149933576583862	Phthalide derivatives	0.8613688945770264	Phthalides	0.9767591953277588	Phthalides	0.9767591953277588	Isobenzofuranones	0.9781128764152527	Isocoumarans	0.9759220480918884	Organoheterocyclic compounds	0.9727986454963684	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Phthalides; Phenol ethers; Benzenoids; Isobenzofuranones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Isocoumarans; Organic oxygen compounds; Chemical entities	FT_1.671_363.14495
239_HILIC_mgf_modified_matching_featureID_adduct_FT_1.690_203.03465	C11H8O4	[M - H]-	C11H8O4	Shikimates and Phenylpropanoids	0.5743767619132996	Phenolic acids (C6-C1)	0.5080658793449402	Simple phenolic acids	0.49155187606811523	Benzenediols	0.5574645400047302			Benzenediols	0.5574645400047302	Phenols	0.6095277667045593	Benzenoids	0.9293348789215088	Organic compounds; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenediols; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.690_203.03465
240_HILIC_mgf_modified_matching_featureID_adduct_FT_1.665_317.10293	C17H18O6	[M - H]-	C17H18O6	Shikimates and Phenylpropanoids	0.531921923160553	Sesquiterpenoids	0.18163560330867767	Azaphilones	0.11897741258144379	Catechols	0.7356438040733337	Catechols	0.7356438040733337	Benzenediols	0.7390903830528259	Phenols	0.7494518160820007	Benzenoids	0.7933346629142761	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Phenols; Catechols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Benzenediols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.665_317.10293
241_HILIC_mgf_modified_matching_featureID_adduct_FT_1.668_401.16104	C22H26O7	[M - H]-	C22H26O7	Terpenoids	0.5516430735588074	Diarylheptanoids	0.3774903118610382	Quassinoids	0.5101197361946106	Terpene lactones	0.5728181004524231			Terpene lactones	0.5728181004524231	Prenol lipids	0.325657457113266	Lipids and lipid-like molecules	0.3474676311016083	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Terpene lactones; Cyclic alcohols and derivatives; Benzoic acid esters; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.668_401.16104
242_HILIC_mgf_modified_matching_featureID_adduct_FT_1.661_469.11485	C24H22O10	[M - H]-	C24H22O10	Shikimates and Phenylpropanoids	0.5351275205612183	Lignans	0.7152411341667175	Depsides	0.5976464748382568	Furanoid lignans	0.6210072636604309					Furanoid lignans	0.6210072636604309	Lignans, neolignans and related compounds	0.5895406603813171	Organic compounds; Alkyl aryl ethers; Phenols; Catechols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Cresols; Benzenediols; Benzoic acid esters; Lignans, neolignans and related compounds; Depsides and depsidones; Benzene and substituted derivatives; Phenol esters; Phenol ethers; Benzenoids; Furanoid lignans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; o-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; Phenoxy compounds; Chemical entities	FT_1.661_469.11485
243_HILIC_mgf_modified_matching_featureID_adduct_FT_15.255_647.13409	C21H33N2O19P	[M - H]-	C21H33N2O19P	Carbohydrates	0.947664201259613	Aminosugars and aminoglycosides	0.9466219544410706	Aminosugars	0.9564672708511353	Pyrimidine nucleotide sugars	0.9719030261039734			Pyrimidine nucleotide sugars	0.9719030261039734	Pyrimidine nucleotides	0.9628978371620178	Nucleosides, nucleotides, and analogues	0.9833803176879883	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Lactams; Ethers; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Organic oxoanionic compounds; Ureas; Pyrimidine nucleotide sugars; Diazines; Pentoses; Pyrimidine nucleotides; Monosaccharides; Monosaccharide phosphates; Pyrimidine ribonucleoside diphosphates; Secondary alcohols; Organic pyrophosphates; Oxanes; Glycosyl compounds; Pyrimidine ribonucleotides; Hydropyrimidines; Glycosylamines; Pentose phosphates; Polyols; Tetrahydrofurans; Alkyl phosphates; Monoalkyl phosphates; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_15.255_647.13409
244_HILIC_mgf_modified_matching_featureID_adduct_FT_10.894_315.13125	C12H20N4O6	[M - H]-	C12H20N4O6	Amino acids and Peptides	0.8448061943054199	Small peptides	0.9050881862640381	Dipeptides	0.9977598190307617	Dipeptides	0.8396325707435608	Peptides	0.9791664481163025	Amino acids, peptides, and analogues	0.999981164932251	Carboxylic acids and derivatives	0.9999980926513672	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; N-acyl-L-glutamines; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	FT_10.894_315.13125
245_HILIC_mgf_modified_matching_featureID_adduct_FT_1.147_467.24337	C28H36O6	[M - H]-	C28H36O6	Shikimates and Phenylpropanoids	0.57996666431427	Isoflavonoids	0.5372342467308044	Isoflavanones	0.31364384293556213	Isoflavans	0.5124983191490173			Isoflavans	0.5124983191490173	Isoflavonoids	0.2836377024650574	Phenylpropanoids and polyketides	0.4223257899284363	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Benzopyrans; Phenols; Resorcinols; Chromones; Organic acids and derivatives; Organooxygen compounds; Benzenediols; Benzaldehydes; Isoflavans; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl-aldehydes; 1-benzopyrans; Vinylogous acids; Organic oxides; Hydroxybenzaldehydes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.147_467.24337
246_HILIC_mgf_modified_matching_featureID_adduct_FT_1.208_469.18705	C26H30O8	[M - H]-	C26H30O8	Polyketides	0.5135437846183777	Meroterpenoids	0.2790115773677826	Tetraketide meroterpenoids	0.43452635407447815	Xanthenes	0.566063404083252	Dibenzopyrans	0.5468653440475464	1-benzopyrans	0.5689409971237183	Benzopyrans	0.5810311436653137	Organoheterocyclic compounds	0.9397557973861694	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Benzopyrans; Aldehydes; Alcohols and polyols; Phenols; Xanthenes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Benzenediols; Benzaldehydes; Carbonyl compounds; Phthalides; Benzenoids; Dibenzopyrans; Aryl-aldehydes; Isobenzofuranones; 1-benzopyrans; Vinylogous acids; Organic oxides; Hydroxybenzaldehydes; Oxacyclic compounds; Hydrocarbon derivatives; Isocoumarans; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.208_469.18705
247_HILIC_mgf_modified_matching_featureID_adduct_FT_1.669_333.13436	C18H22O6	[M - H]-	C18H22O6	Polyketides	0.662423312664032	Chromanes	0.45437246561050415	Azaphilones	0.43344372510910034	Phenols	0.6009753942489624					Phenols	0.6009753942489624	Benzenoids	0.8792061805725098	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.669_333.13436
248_HILIC_mgf_modified_matching_featureID_adduct_FT_1.848_115.00373	C4H4O4	[M - H]-	C4H4O4	Fatty acids	0.5925037860870361	Fatty Acids and Conjugates	0.7263176441192627	Dicarboxylic acids	0.5895380973815918	Secondary alcohols	0.6157308220863342	Secondary alcohols	0.6157308220863342	Alcohols and polyols	0.7648811936378479	Organooxygen compounds	0.999849796295166	Organic oxygen compounds	0.999835729598999	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.848_115.00373
249_HILIC_mgf_modified_matching_featureID_adduct_FT_1.807_279.08746	C14H16O6	[M - H]-	C14H16O6	Shikimates and Phenylpropanoids	0.5055078864097595	Phenylpropanoids (C6-C3)	0.3342062830924988	Cinnamic acids and derivatives	0.44214534759521484	Hydroxycinnamic acids and derivatives	0.5517237782478333			Hydroxycinnamic acids and derivatives	0.5517237782478333	Cinnamic acids and derivatives	0.4034961760044098	Phenylpropanoids and polyketides	0.30958470702171326	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	FT_1.807_279.08746
250_HILIC_mgf_modified_matching_featureID_adduct_FT_13.830_274.10456	C10H17N3O6	[M - H]-	C10H17N3O6	Amino acids and Peptides	0.9256523847579956	Small peptides	0.96107417345047	Dipeptides	0.9969346523284912	Dipeptides	0.9783051013946533	Peptides	0.9873160123825073	Amino acids, peptides, and analogues	0.9999892711639404	Carboxylic acids and derivatives	0.9999896287918091	Organic acids and derivatives	0.999998927116394	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; N-acyl-L-glutamines; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	FT_13.830_274.10456
251_HILIC_mgf_modified_matching_featureID_adduct_FT_6.178_335.06127	C13H12N4O7	[M - H]-	C13H12N4O7	Carbohydrates	0.9762853384017944	Nucleosides	0.9750896096229553	Purine nucleos(t)ides	0.968342661857605	Purine nucleosides	0.9947896003723145					Purine nucleosides	0.9947896003723145	Nucleosides, nucleotides, and analogues	0.9938390851020813	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Purinones; Diazines; Pentoses; 6-oxopurines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Tetrahydrofurans; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_6.178_335.06127
252_HILIC_mgf_modified_matching_featureID_adduct_FT_2.688_253.06373	C12H15O4P	[M - H]-	C12H15O4P	Terpenoids	0.5105383396148682	Aromatic polyketides	0.2615540623664856	Simple phenolic acids	0.1285320520401001	Benzene and substituted derivatives	0.7072084546089172					Benzene and substituted derivatives	0.7072084546089172	Benzenoids	0.6712421178817749	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_2.688_253.06373
253_HILIC_mgf_modified_matching_featureID_adduct_FT_2.618_368.99204	C13H11N2O7PS	[M - H]-	C13H11N2O7PS	Carbohydrates	0.37366074323654175	Nucleosides	0.47285977005958557	Pyrimidine nucleos(t)ides	0.1674475371837616	Benzoyl derivatives	0.539563775062561			Benzoyl derivatives	0.539563775062561	Benzene and substituted derivatives	0.4389367401599884	Benzenoids	0.9140439033508301	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Benzoyl derivatives; Organooxygen compounds; Carboxylic acids; Diazines; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_2.618_368.99204
254_HILIC_mgf_modified_matching_featureID_adduct_FT_1.087_585.21275	C34H34O9	[M - H]-	C34H34O9	Shikimates and Phenylpropanoids	0.8508275151252747	Flavonoids	0.705643892288208	Chalcones	0.5539093613624573	Linear diarylheptanoids	0.6789366006851196			Linear diarylheptanoids	0.6789366006851196	Diarylheptanoids	0.6697847247123718	Phenylpropanoids and polyketides	0.9288869500160217	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Resorcinols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Flavonoids; Flavans; Benzenediols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Diarylheptanoids; Linear diarylheptanoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenylketones; Alkyl-phenylketones; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.087_585.21275
255_HILIC_mgf_modified_matching_featureID_adduct_FT_3.967_357.05539	C7H12N4O10	[M + CH2O2 - H]-	C8H14N4O12	Carbohydrates	0.322659432888031	Small peptides	0.3680362105369568	Aminoacids	0.3104557693004608	Alpha amino acids and derivatives	0.5585418343544006	Amino acids and derivatives	0.44699710607528687	Amino acids, peptides, and analogues	0.4472067654132843	Carboxylic acids and derivatives	0.48192116618156433	Organic acids and derivatives	0.8446559906005859	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Secondary alcohols; Carbonyl compounds; Tetrahydrofurans; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_3.967_357.05539
256_HILIC_mgf_modified_matching_featureID_adduct_FT_7.677_632.72756	C8H4N4O12P2S7	[M - H]-	C8H4N4O12P2S7	Alkaloids	0.6654050946235657	Pseudoalkaloids	0.2591076195240021	pteridine alkaloids	0.059434924274683	Benzenesulfonic acids and derivatives	0.7081822156906128			Benzenesulfonic acids and derivatives	0.7081822156906128	Benzene and substituted derivatives	0.169359028339386	Benzenoids	0.6941651105880737	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonic acids and derivatives; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Sulfonyls; Organosulfonic acids; Arylsulfonic acids and derivatives; Benzenoids; Arylsufonic acids; 1-sulfo,2-unsubstituted aromatic compounds; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_7.677_632.72756
